student_id,event_id,attended,rating,feedback
S0460,E038,1,1,Very boring.
S0986,E006,0,0,
S0516,E075,0,0,
S0032,E019,0,0,
S0951,E103,1,3,Could be better organized.
S0142,E042,1,4,Great speakers and organization.
S0535,E132,1,5,Loved the vibe.
S0996,E130,1,4,The event was amazing!
S0553,E045,1,1,The audio was really bad.
S0554,E012,1,4,Great speakers and organization.
S0485,E024,1,2,Very boring.
S0577,E022,1,5,Loved the vibe.
S0094,E022,1,5,Loved the vibe.
S0691,E070,1,5,Best event of the year!
S0434,E144,0,0,
S0155,E119,1,5,Best event of the year!
S0953,E123,1,3,It was okay.
S0603,E091,1,1,The audio was really bad.
S0927,E023,0,0,
S0434,E029,1,4,The event was amazing!
S0507,E142,1,2,Very boring.
S0291,E142,0,0,
S0230,E086,1,3,It was okay.
S0798,E118,0,0,
S0818,E102,1,3,It was okay.
S0907,E108,1,5,Loved the vibe.
S0393,E140,1,3,Could be better organized.
S0440,E007,1,4,Super informative and fun.
S0320,E039,1,4,The event was amazing!
S0157,E144,1,1,Very boring.
S0146,E041,1,5,Really enjoyed it.
S0846,E105,1,5,Super informative and fun.
S0129,E001,0,0,
S0991,E147,1,3,Could be better organized.
S0410,E137,0,0,
S0234,E011,1,2,The audio was really bad.
S0405,E123,1,5,Loved the vibe.
S0617,E148,1,4,The event was amazing!
S0639,E017,1,3,It was okay.
S0220,E029,0,0,
S0918,E064,1,5,Best event of the year!
S0835,E042,1,4,The event was amazing!
S0239,E055,1,4,The event was amazing!
S0350,E048,1,1,The audio was really bad.
S0329,E143,0,0,
S0097,E103,1,1,Waste of time.
S0369,E072,1,4,Really enjoyed it.
S0269,E032,0,0,
S0100,E110,1,1,Waste of time.
S0714,E075,1,1,Didn't learn anything.
S0427,E103,1,4,Best event of the year!
S0496,E017,0,0,
S0130,E067,0,0,
S0552,E147,0,0,
S0646,E011,0,0,
S0555,E001,1,4,Super informative and fun.
S0149,E025,1,1,Very boring.
S0278,E106,0,0,
S0869,E027,1,3,Could be better organized.
S0190,E101,1,3,Could be better organized.
S0433,E138,0,0,
S0825,E064,0,0,
S0406,E141,1,3,Could be better organized.
S0391,E146,1,1,The audio was really bad.
S0349,E067,1,1,Terrible organization.
S0128,E035,0,0,
S0696,E047,1,4,Great speakers and organization.
S0253,E098,1,3,It was okay.
S0073,E122,1,4,Best event of the year!
S0746,E016,1,5,Super informative and fun.
S0771,E143,1,2,Very boring.
S0322,E064,1,2,Terrible organization.
S0528,E149,1,3,Average experience.
S0614,E015,1,4,The event was amazing!
S0051,E007,0,0,
S0672,E147,1,2,The audio was really bad.
S0544,E149,1,2,Terrible organization.
S0301,E097,1,3,Could be better organized.
S0629,E112,1,4,Loved the vibe.
S0052,E084,1,3,"Nothing special, but not bad."
S0015,E080,1,4,Great speakers and organization.
S0502,E114,1,5,The event was amazing!
S0585,E116,1,3,"Nothing special, but not bad."
S0197,E130,0,0,
S0030,E109,1,2,The audio was really bad.
S0265,E104,1,2,Waste of time.
S0789,E108,1,3,It was okay.
S0112,E102,1,5,Super informative and fun.
S0356,E059,1,1,Very boring.
S0165,E048,1,2,Waste of time.
S0302,E047,1,4,Loved the vibe.
S0711,E122,1,4,Really enjoyed it.
S0783,E081,0,0,
S0069,E100,1,1,Terrible organization.
S0182,E072,1,1,The audio was really bad.
S0933,E129,1,5,Super informative and fun.
S0655,E100,1,1,Didn't learn anything.
S0016,E028,1,5,Super informative and fun.
S0406,E124,1,5,Really enjoyed it.
S0201,E021,1,5,Super informative and fun.
S0904,E092,1,1,The audio was really bad.
S0457,E035,1,3,"Nothing special, but not bad."
S0654,E109,1,2,Terrible organization.
S0942,E043,1,2,Didn't learn anything.
S0258,E059,1,3,"Nothing special, but not bad."
S0441,E089,0,0,
S0748,E099,0,0,
S0050,E119,0,0,
S0359,E044,1,3,Could be better organized.
S0180,E080,1,1,Didn't learn anything.
S0712,E060,0,0,
S0333,E065,1,3,It was okay.
S0033,E110,1,3,Average experience.
S0293,E120,1,2,Waste of time.
S0866,E020,1,2,Waste of time.
S0158,E115,1,5,Super informative and fun.
S0784,E126,0,0,
S0752,E022,1,4,Loved the vibe.
S0783,E053,1,3,"Nothing special, but not bad."
S0502,E044,1,2,Didn't learn anything.
S0552,E098,1,1,Very boring.
S0363,E004,0,0,
S0063,E018,0,0,
S0803,E100,1,1,The audio was really bad.
S0337,E050,1,4,Super informative and fun.
S0812,E059,1,5,Super informative and fun.
S0850,E038,1,5,Really enjoyed it.
S0339,E059,1,1,Terrible organization.
S0879,E027,0,0,
S0071,E102,1,4,Super informative and fun.
S0294,E132,1,4,Great speakers and organization.
S0177,E072,1,3,Average experience.
S0268,E068,1,1,Didn't learn anything.
S0216,E137,1,1,Very boring.
S0618,E056,1,5,The event was amazing!
S0016,E083,1,5,The event was amazing!
S0151,E138,1,5,Super informative and fun.
S0677,E066,0,0,
S0753,E099,0,0,
S0582,E149,1,5,Super informative and fun.
S0907,E016,1,3,Decent event.
S0593,E035,1,1,The audio was really bad.
S0860,E116,1,3,Decent event.
S0239,E010,1,5,Super informative and fun.
S0766,E098,1,2,The audio was really bad.
S0136,E053,0,0,
S0665,E058,0,0,
S0461,E042,0,0,
S0242,E061,0,0,
S0812,E027,1,1,Didn't learn anything.
S0512,E008,1,2,Didn't learn anything.
S0216,E045,0,0,
S0888,E132,1,5,Super informative and fun.
S0947,E055,1,2,Terrible organization.
S0046,E030,1,2,Waste of time.
S0180,E001,1,1,Didn't learn anything.
S0396,E119,1,4,The event was amazing!
S0047,E008,0,0,
S0862,E143,1,4,The event was amazing!
S0012,E141,1,3,"Nothing special, but not bad."
S0382,E099,1,3,It was okay.
S0940,E061,0,0,
S0297,E082,1,1,Didn't learn anything.
S0523,E013,1,3,Decent event.
S0802,E141,1,2,The audio was really bad.
S0317,E105,0,0,
S0324,E026,1,1,Waste of time.
S0751,E005,1,4,Really enjoyed it.
S0004,E095,1,3,Could be better organized.
S0389,E113,1,3,It was okay.
S0925,E012,1,4,Best event of the year!
S0400,E109,1,1,Terrible organization.
S0014,E101,1,3,It was okay.
S0726,E024,1,3,It was okay.
S0828,E115,0,0,
S0332,E026,1,5,Super informative and fun.
S0276,E121,1,5,Super informative and fun.
S0016,E095,0,0,
S0779,E050,1,4,Super informative and fun.
S0208,E076,0,0,
S0145,E097,0,0,
S0744,E146,0,0,
S0637,E104,1,4,Super informative and fun.
S0471,E004,0,0,
S0240,E139,1,5,Super informative and fun.
S0533,E145,1,4,Super informative and fun.
S0699,E125,0,0,
S0075,E094,1,3,Could be better organized.
S0440,E047,1,4,The event was amazing!
S0584,E117,1,1,Didn't learn anything.
S0243,E033,1,1,Waste of time.
S0442,E092,1,5,Super informative and fun.
S0573,E048,1,1,The audio was really bad.
S0081,E142,1,5,Great speakers and organization.
S0957,E036,1,4,Great speakers and organization.
S0344,E131,1,1,Very boring.
S0499,E117,1,1,Waste of time.
S0500,E076,1,5,Really enjoyed it.
S0803,E020,1,5,Best event of the year!
S0817,E142,1,3,It was okay.
S0624,E104,1,4,Great speakers and organization.
S0182,E042,1,5,Loved the vibe.
S0343,E132,0,0,
S0077,E116,1,3,Average experience.
S0273,E034,1,5,Great speakers and organization.
S0698,E076,1,4,The event was amazing!
S0327,E112,0,0,
S0130,E001,0,0,
S0145,E033,1,4,The event was amazing!
S0728,E148,1,1,Terrible organization.
S0648,E103,1,3,Decent event.
S0282,E014,1,2,Waste of time.
S0848,E035,1,4,Really enjoyed it.
S0942,E144,0,0,
S0336,E072,1,1,Terrible organization.
S0498,E134,0,0,
S0188,E042,1,4,Really enjoyed it.
S0093,E035,1,1,Very boring.
S0965,E139,1,1,Very boring.
S0068,E016,1,5,Best event of the year!
S0715,E016,1,1,Didn't learn anything.
S0381,E001,0,0,
S0183,E119,1,1,The audio was really bad.
S0191,E110,1,1,The audio was really bad.
S0233,E113,1,5,Really enjoyed it.
S0205,E012,1,4,The event was amazing!
S0830,E111,0,0,
S0322,E004,1,4,Great speakers and organization.
S0928,E023,0,0,
S0588,E080,0,0,
S0729,E084,1,2,Waste of time.
S0817,E146,0,0,
S0480,E106,0,0,
S0569,E147,1,4,Great speakers and organization.
S0135,E066,1,4,The event was amazing!
S0424,E023,0,0,
S0813,E132,1,4,Really enjoyed it.
S0825,E080,0,0,
S0085,E055,1,1,The audio was really bad.
S0341,E012,1,3,Could be better organized.
S0680,E104,1,2,Terrible organization.
S0480,E076,1,3,Decent event.
S0263,E135,1,3,"Nothing special, but not bad."
S0431,E136,1,4,Great speakers and organization.
S0559,E112,1,4,Loved the vibe.
S0199,E141,1,3,Average experience.
S0954,E139,0,0,
S0200,E141,1,2,The audio was really bad.
S0820,E059,1,3,Decent event.
S0937,E036,0,0,
S0049,E085,1,1,Very boring.
S0836,E114,1,1,Very boring.
S0369,E115,0,0,
S0344,E091,1,3,Decent event.
S0164,E053,0,0,
S0188,E003,0,0,
S0035,E139,1,3,It was okay.
S0044,E127,1,1,Didn't learn anything.
S0105,E060,1,1,Terrible organization.
S0474,E130,1,1,Didn't learn anything.
S0704,E005,1,3,Average experience.
S0722,E114,1,1,Waste of time.
S0173,E007,1,5,Great speakers and organization.
S0942,E060,1,3,It was okay.
S0699,E046,1,1,Waste of time.
S0187,E113,1,5,Great speakers and organization.
S0893,E016,1,2,Very boring.
S0778,E013,1,3,It was okay.
S0346,E055,1,3,Could be better organized.
S0266,E113,0,0,
S0348,E009,1,3,It was okay.
S0979,E127,1,4,Best event of the year!
S0196,E034,1,5,Super informative and fun.
S0051,E091,0,0,
S0691,E094,1,2,Terrible organization.
S0050,E003,1,3,Could be better organized.
S0222,E078,1,2,Didn't learn anything.
S0122,E001,1,3,"Nothing special, but not bad."
S0961,E009,1,4,The event was amazing!
S0519,E073,1,1,Didn't learn anything.
S0308,E025,1,3,Could be better organized.
S0632,E045,0,0,
S0779,E063,1,5,Great speakers and organization.
S0151,E012,1,4,The event was amazing!
S0035,E016,1,4,Super informative and fun.
S0964,E148,1,1,Very boring.
S0585,E110,0,0,
S0061,E019,0,0,
S0397,E113,1,3,It was okay.
S0797,E062,1,5,Great speakers and organization.
S0712,E033,1,2,Didn't learn anything.
S0869,E074,1,5,Best event of the year!
S0987,E096,1,1,Terrible organization.
S0403,E126,1,4,Really enjoyed it.
S0343,E084,1,2,Waste of time.
S0649,E090,1,1,Very boring.
S0218,E098,1,3,"Nothing special, but not bad."
S0921,E101,1,3,It was okay.
S0261,E048,0,0,
S0063,E048,0,0,
S0720,E039,1,2,The audio was really bad.
S0339,E025,1,1,Terrible organization.
S0586,E011,1,1,The audio was really bad.
S0251,E002,0,0,
S0570,E106,0,0,
S0260,E063,1,2,Terrible organization.
S0091,E099,1,4,Really enjoyed it.
S0814,E035,0,0,
S0950,E002,1,3,Decent event.
S0343,E145,0,0,
S0809,E140,1,3,Could be better organized.
S0882,E048,1,2,Didn't learn anything.
S0755,E109,1,2,Very boring.
S0048,E060,1,4,Best event of the year!
S0824,E046,1,2,Very boring.
S0379,E091,0,0,
S0192,E020,1,4,Loved the vibe.
S0912,E007,0,0,
S0930,E114,1,1,The audio was really bad.
S0863,E042,1,5,The event was amazing!
S0186,E049,1,2,Terrible organization.
S0663,E044,1,3,Could be better organized.
S0805,E032,0,0,
S0587,E126,1,3,Could be better organized.
S0097,E112,1,1,Didn't learn anything.
S0448,E055,0,0,
S0381,E086,0,0,
S0564,E021,0,0,
S0902,E081,0,0,
S0768,E119,1,2,Terrible organization.
S0391,E143,0,0,
S0769,E087,1,4,Super informative and fun.
S0784,E056,1,5,Loved the vibe.
S0624,E040,0,0,
S0931,E149,1,2,Didn't learn anything.
S0283,E085,1,1,Terrible organization.
S0527,E036,1,4,Really enjoyed it.
S0002,E014,1,5,Really enjoyed it.
S0630,E076,0,0,
S0131,E059,1,2,Terrible organization.
S0259,E023,1,3,Decent event.
S0286,E055,1,5,Best event of the year!
S0113,E017,1,3,Could be better organized.
S0617,E051,1,2,Terrible organization.
S0131,E010,1,1,The audio was really bad.
S0960,E039,1,2,Waste of time.
S0735,E113,1,3,"Nothing special, but not bad."
S0713,E027,1,3,"Nothing special, but not bad."
S0043,E034,0,0,
S0096,E107,1,1,Very boring.
S0260,E102,1,1,Terrible organization.
S0353,E060,1,4,Loved the vibe.
S0365,E102,0,0,
S0099,E138,1,2,Terrible organization.
S0701,E006,1,5,The event was amazing!
S0426,E019,1,3,Decent event.
S0886,E011,1,5,Best event of the year!
S0979,E136,1,1,Terrible organization.
S0270,E064,0,0,
S0841,E071,1,5,Loved the vibe.
S0402,E042,1,5,The event was amazing!
S0821,E052,1,4,Loved the vibe.
S0015,E129,1,3,Decent event.
S0571,E095,1,4,Loved the vibe.
S0977,E011,1,2,Very boring.
S0953,E040,1,5,Super informative and fun.
S0824,E101,1,3,It was okay.
S0311,E149,1,3,Average experience.
S0672,E010,1,4,Loved the vibe.
S0202,E079,0,0,
S0789,E049,1,5,Loved the vibe.
S0353,E003,1,5,Loved the vibe.
S0172,E117,1,2,Waste of time.
S0395,E035,1,1,Terrible organization.
S0303,E038,1,2,Very boring.
S0942,E088,0,0,
S0713,E083,1,2,Terrible organization.
S0696,E132,0,0,
S0652,E011,0,0,
S0753,E127,0,0,
S0974,E026,0,0,
S0953,E105,1,2,The audio was really bad.
S0930,E022,0,0,
S0585,E098,1,2,Waste of time.
S0574,E087,1,2,The audio was really bad.
S0970,E118,1,3,It was okay.
S0374,E137,1,2,Waste of time.
S0267,E052,1,2,Terrible organization.
S0081,E094,0,0,
S0512,E104,1,3,Average experience.
S0379,E120,1,5,Best event of the year!
S0276,E128,1,4,Loved the vibe.
S0601,E069,1,2,The audio was really bad.
S0991,E062,1,3,Could be better organized.
S0484,E070,1,4,Best event of the year!
S0609,E129,1,1,Very boring.
S0214,E072,1,1,Waste of time.
S0352,E074,1,1,Didn't learn anything.
S0715,E003,0,0,
S0341,E079,0,0,
S0090,E088,1,4,Super informative and fun.
S0147,E083,1,5,Loved the vibe.
S0407,E078,1,2,Terrible organization.
S0874,E062,1,4,Great speakers and organization.
S0140,E062,1,5,The event was amazing!
S0273,E047,1,1,The audio was really bad.
S0054,E068,0,0,
S0598,E051,1,2,Very boring.
S0837,E030,1,3,Average experience.
S0219,E015,1,5,Loved the vibe.
S0226,E118,1,1,Terrible organization.
S0031,E137,1,4,Super informative and fun.
S0842,E092,1,2,Terrible organization.
S0082,E095,0,0,
S0458,E024,0,0,
S0288,E082,1,2,The audio was really bad.
S0836,E072,1,4,Super informative and fun.
S0817,E118,1,3,Decent event.
S0050,E029,1,2,Waste of time.
S0891,E007,0,0,
S0421,E088,1,2,Very boring.
S0474,E116,1,5,Loved the vibe.
S0410,E083,1,2,Waste of time.
S0480,E001,1,3,It was okay.
S0662,E012,1,2,Very boring.
S0955,E138,1,1,The audio was really bad.
S0334,E133,1,1,Terrible organization.
S0943,E039,1,2,Waste of time.
S0068,E080,1,3,Decent event.
S0679,E050,1,4,The event was amazing!
S0619,E078,1,5,Best event of the year!
S0811,E032,1,4,Super informative and fun.
S0826,E023,1,2,Terrible organization.
S0204,E032,1,4,Super informative and fun.
S0355,E090,1,5,Loved the vibe.
S0181,E007,0,0,
S0661,E048,0,0,
S0744,E125,1,3,"Nothing special, but not bad."
S0737,E096,0,0,
S0361,E055,1,2,Waste of time.
S0155,E114,1,5,Really enjoyed it.
S0916,E134,0,0,
S0623,E045,1,3,Average experience.
S0874,E122,1,3,"Nothing special, but not bad."
S0133,E059,1,4,The event was amazing!
S0520,E090,1,4,Loved the vibe.
S0094,E013,0,0,
S1000,E118,1,5,Really enjoyed it.
S0399,E128,1,5,Really enjoyed it.
S0850,E052,1,1,Terrible organization.
S0015,E126,1,2,Very boring.
S0103,E091,0,0,
S0228,E143,0,0,
S0648,E047,1,4,Best event of the year!
S0813,E112,1,5,Great speakers and organization.
S0799,E104,1,2,The audio was really bad.
S0454,E068,1,2,Waste of time.
S0994,E056,1,2,Waste of time.
S0942,E131,1,1,Didn't learn anything.
S0300,E065,1,3,Could be better organized.
S0687,E145,1,2,Waste of time.
S0415,E015,1,2,Didn't learn anything.
S0381,E013,1,2,Very boring.
S0886,E063,1,1,Didn't learn anything.
S0057,E070,1,4,Great speakers and organization.
S0108,E061,1,4,Best event of the year!
S0323,E059,0,0,
S0973,E079,1,5,Great speakers and organization.
S0153,E004,1,2,Very boring.
S0179,E103,1,5,Great speakers and organization.
S0680,E103,1,5,Best event of the year!
S0485,E094,1,1,The audio was really bad.
S0749,E071,1,1,The audio was really bad.
S0327,E065,0,0,
S0075,E045,1,3,It was okay.
S0439,E069,1,1,Didn't learn anything.
S0785,E088,1,4,Great speakers and organization.
S0018,E146,1,5,Best event of the year!
S0385,E055,0,0,
S0329,E116,0,0,
S0509,E092,1,1,Very boring.
S0823,E001,1,1,The audio was really bad.
S0173,E112,1,1,Terrible organization.
S0638,E128,1,2,Terrible organization.
S0154,E079,1,2,Didn't learn anything.
S0250,E111,0,0,
S0414,E119,0,0,
S0581,E117,1,1,Didn't learn anything.
S0978,E134,1,2,Terrible organization.
S0169,E110,1,4,Really enjoyed it.
S0082,E048,1,4,Best event of the year!
S0399,E008,1,3,Could be better organized.
S0987,E136,0,0,
S0637,E122,0,0,
S0431,E091,1,2,Didn't learn anything.
S0922,E080,1,1,Didn't learn anything.
S0094,E098,1,3,"Nothing special, but not bad."
S0032,E132,0,0,
S0653,E086,1,2,Terrible organization.
S0149,E012,1,1,Didn't learn anything.
S0071,E091,1,3,Decent event.
S0827,E097,1,3,Could be better organized.
S0656,E117,1,4,The event was amazing!
S0729,E013,1,2,Very boring.
S0992,E144,1,4,Great speakers and organization.
S0317,E140,1,4,Loved the vibe.
S0305,E147,1,5,Loved the vibe.
S0946,E080,1,4,Really enjoyed it.
S0395,E089,1,1,The audio was really bad.
S0879,E085,1,1,Very boring.
S0251,E091,1,2,Very boring.
S0204,E010,0,0,
S0757,E099,1,5,Loved the vibe.
S0632,E048,1,4,The event was amazing!
S0113,E145,1,2,Didn't learn anything.
S0713,E098,1,3,"Nothing special, but not bad."
S0051,E095,0,0,
S0478,E003,1,3,Average experience.
S0113,E042,0,0,
S0165,E119,1,2,Very boring.
S0307,E061,1,3,Could be better organized.
S0297,E135,0,0,
S0871,E144,0,0,
S0782,E086,0,0,
S0403,E090,1,4,Best event of the year!
S0446,E064,1,3,Average experience.
S0896,E075,1,3,Average experience.
S0805,E019,1,5,The event was amazing!
S0406,E146,0,0,
S0604,E063,0,0,
S0249,E067,1,5,Loved the vibe.
S0292,E058,0,0,
S0903,E070,1,3,It was okay.
S0539,E144,1,2,Waste of time.
S0513,E108,1,5,Best event of the year!
S0489,E056,0,0,
S0686,E137,0,0,
S0597,E070,1,2,Waste of time.
S0107,E003,0,0,
S0457,E034,1,2,Terrible organization.
S0780,E012,1,3,Average experience.
S0921,E133,1,2,The audio was really bad.
S0646,E106,1,3,Decent event.
S0820,E150,1,2,Terrible organization.
S0251,E003,1,3,Average experience.
S0581,E111,1,4,The event was amazing!
S0152,E058,0,0,
S0056,E008,1,3,It was okay.
S0140,E030,1,4,Great speakers and organization.
S0880,E101,1,5,Best event of the year!
S0610,E101,1,3,Could be better organized.
S0346,E121,1,5,Loved the vibe.
S0995,E021,0,0,
S0625,E056,1,3,Average experience.
S0566,E077,1,3,Average experience.
S0407,E100,1,1,Terrible organization.
S0229,E139,0,0,
S0380,E013,1,3,"Nothing special, but not bad."
S0196,E105,1,2,Terrible organization.
S0879,E064,1,3,Decent event.
S0300,E047,1,4,Really enjoyed it.
S0672,E028,1,3,"Nothing special, but not bad."
S0680,E116,0,0,
S0426,E130,1,5,The event was amazing!
S0034,E142,1,2,Didn't learn anything.
S0882,E072,1,5,The event was amazing!
S0157,E023,1,4,Great speakers and organization.
S0066,E120,1,2,Terrible organization.
S0862,E082,1,2,Waste of time.
S0550,E094,1,2,Waste of time.
S0835,E144,0,0,
S0967,E072,1,4,Great speakers and organization.
S0186,E115,1,2,Waste of time.
S0206,E035,0,0,
S0157,E060,1,2,Terrible organization.
S0138,E085,1,5,The event was amazing!
S0221,E053,1,2,Terrible organization.
S0225,E051,1,4,Loved the vibe.
S0452,E018,1,4,Loved the vibe.
S0374,E003,1,4,Really enjoyed it.
S0795,E123,0,0,
S0625,E089,1,2,Terrible organization.
S0178,E072,1,2,Terrible organization.
S0081,E045,1,5,Super informative and fun.
S0789,E067,1,2,Waste of time.
S0030,E056,1,2,Terrible organization.
S0131,E139,1,4,The event was amazing!
S0970,E149,1,1,Very boring.
S0735,E042,1,2,The audio was really bad.
S0054,E096,1,4,Best event of the year!
S0424,E067,0,0,
S0474,E027,1,4,Great speakers and organization.
S0845,E067,1,1,Didn't learn anything.
S0806,E047,1,1,Very boring.
S0369,E139,1,5,Loved the vibe.
S0158,E121,1,3,Could be better organized.
S0894,E017,1,2,The audio was really bad.
S0614,E011,0,0,
S0801,E088,1,4,Super informative and fun.
S0289,E066,0,0,
S0743,E038,1,4,Really enjoyed it.
S0643,E049,1,5,The event was amazing!
S0814,E048,1,2,Terrible organization.
S0089,E013,1,5,Loved the vibe.
S0990,E132,1,2,The audio was really bad.
S0705,E142,1,5,The event was amazing!
S0686,E019,1,1,Very boring.
S0299,E010,1,5,Really enjoyed it.
S0361,E027,0,0,
S0995,E065,1,2,Didn't learn anything.
S0326,E029,1,1,Waste of time.
S0180,E037,1,4,Best event of the year!
S0261,E064,1,5,Loved the vibe.
S0187,E042,1,3,Average experience.
S0154,E037,1,4,Really enjoyed it.
S0386,E083,1,5,Best event of the year!
S0392,E050,1,1,Didn't learn anything.
S0837,E051,1,3,Average experience.
S0310,E114,1,3,Could be better organized.
S0861,E133,1,5,Super informative and fun.
S0595,E085,1,3,Decent event.
S0022,E043,1,3,Could be better organized.
S0700,E097,0,0,
S0701,E090,1,5,Great speakers and organization.
S0195,E115,1,3,Could be better organized.
S0719,E047,1,4,Best event of the year!
S0164,E082,1,2,The audio was really bad.
S0190,E116,1,4,Great speakers and organization.
S0814,E044,1,3,Could be better organized.
S0158,E005,1,1,Very boring.
S0358,E139,1,2,Didn't learn anything.
S0138,E008,1,5,Best event of the year!
S0950,E041,1,5,Great speakers and organization.
S0120,E019,1,4,Really enjoyed it.
S0044,E039,0,0,
S0326,E081,0,0,
S0412,E060,1,2,Very boring.
S0685,E040,1,2,Didn't learn anything.
S0741,E076,1,1,Very boring.
S0387,E020,1,3,Could be better organized.
S0527,E007,0,0,
S0348,E025,1,2,Terrible organization.
S0229,E138,1,1,The audio was really bad.
S0588,E137,1,2,Terrible organization.
S0839,E022,1,2,Terrible organization.
S0973,E045,1,3,Average experience.
S0524,E029,1,5,Really enjoyed it.
S0891,E112,0,0,
S0428,E138,1,4,Great speakers and organization.
S0916,E003,1,5,The event was amazing!
S0544,E084,1,5,Super informative and fun.
S0060,E100,1,3,"Nothing special, but not bad."
S0858,E001,1,4,Really enjoyed it.
S0584,E129,1,4,Best event of the year!
S0538,E123,1,3,Could be better organized.
S0336,E100,1,3,Decent event.
S0767,E080,1,5,Loved the vibe.
S0742,E034,1,3,"Nothing special, but not bad."
S0115,E037,1,2,Waste of time.
S0077,E050,1,1,The audio was really bad.
S0707,E017,1,3,"Nothing special, but not bad."
S0627,E065,0,0,
S0223,E029,1,4,Super informative and fun.
S0940,E146,1,1,Very boring.
S0884,E115,1,4,Super informative and fun.
S0625,E072,0,0,
S0708,E135,1,2,Didn't learn anything.
S0716,E051,1,5,The event was amazing!
S0059,E057,1,4,Loved the vibe.
S0022,E044,1,1,Terrible organization.
S0357,E051,1,5,Great speakers and organization.
S0199,E140,1,2,Terrible organization.
S0004,E083,1,3,"Nothing special, but not bad."
S0277,E063,0,0,
S0921,E061,0,0,
S0727,E001,1,5,Best event of the year!
S0166,E107,0,0,
S0176,E145,0,0,
S0064,E016,1,4,Super informative and fun.
S0715,E111,1,4,Loved the vibe.
S0956,E063,1,2,Didn't learn anything.
S0911,E053,0,0,
S0625,E099,1,2,Very boring.
S0418,E022,0,0,
S0345,E030,0,0,
S0935,E104,1,4,Loved the vibe.
S0445,E142,1,1,Terrible organization.
S0997,E020,1,2,Didn't learn anything.
S0811,E041,1,2,Didn't learn anything.
S0157,E026,0,0,
S0870,E131,1,3,"Nothing special, but not bad."
S0473,E017,0,0,
S0489,E084,1,4,Loved the vibe.
S0098,E012,1,3,Could be better organized.
S0172,E002,0,0,
S0536,E026,1,2,Terrible organization.
S0637,E033,1,5,Loved the vibe.
S0980,E105,1,4,Super informative and fun.
S0712,E029,1,5,Loved the vibe.
S0594,E137,1,5,Best event of the year!
S0307,E090,1,2,Terrible organization.
S0734,E039,1,4,Great speakers and organization.
S0713,E103,0,0,
S0394,E044,0,0,
S0891,E091,0,0,
S0850,E025,1,3,Decent event.
S0210,E079,0,0,
S0520,E145,1,3,Average experience.
S0229,E070,1,1,Very boring.
S0756,E077,1,5,Super informative and fun.
S0024,E114,1,4,Really enjoyed it.
S0784,E106,1,5,Great speakers and organization.
S0065,E113,0,0,
S0634,E102,1,1,Didn't learn anything.
S0004,E142,0,0,
S0469,E079,1,3,Could be better organized.
S0361,E147,1,4,Great speakers and organization.
S0078,E131,1,5,Super informative and fun.
S0868,E078,1,4,Loved the vibe.
S0249,E074,1,5,Best event of the year!
S0352,E053,1,5,Super informative and fun.
S0828,E137,1,4,Great speakers and organization.
S0796,E150,0,0,
S0029,E068,1,3,It was okay.
S0812,E043,0,0,
S0826,E101,1,3,"Nothing special, but not bad."
S0122,E009,1,4,Really enjoyed it.
S0985,E118,1,4,Loved the vibe.
S0297,E142,0,0,
S0924,E016,1,5,Really enjoyed it.
S0278,E137,1,3,Could be better organized.
S0107,E057,1,5,Super informative and fun.
S0587,E143,1,1,The audio was really bad.
S0495,E079,0,0,
S0565,E061,0,0,
S0610,E122,1,1,Didn't learn anything.
S0356,E107,1,1,Waste of time.
S0948,E115,1,1,Terrible organization.
S0001,E055,1,3,Decent event.
S0779,E104,1,5,Super informative and fun.
S0365,E053,1,3,Decent event.
S0300,E025,0,0,
S0268,E145,1,4,Super informative and fun.
S0681,E076,1,4,Super informative and fun.
S0054,E129,1,1,Terrible organization.
S0544,E121,1,4,Best event of the year!
S0823,E009,1,1,Waste of time.
S0438,E096,1,1,Waste of time.
S0278,E076,1,3,"Nothing special, but not bad."
S0616,E012,1,4,Great speakers and organization.
S0682,E088,1,5,Loved the vibe.
S0839,E096,1,3,It was okay.
S0387,E037,1,1,The audio was really bad.
S0933,E089,0,0,
S0612,E112,1,2,The audio was really bad.
S0955,E109,1,2,Waste of time.
S0128,E003,1,2,Waste of time.
S0955,E076,1,1,The audio was really bad.
S0511,E079,1,4,Great speakers and organization.
S0555,E074,1,3,Could be better organized.
S0229,E112,1,2,Terrible organization.
S0869,E060,0,0,
S0231,E081,1,4,The event was amazing!
S0993,E036,1,3,Average experience.
S0224,E027,1,5,The event was amazing!
S0004,E064,1,2,Waste of time.
S0970,E024,1,4,Really enjoyed it.
S0946,E037,1,4,Really enjoyed it.
S0436,E070,0,0,
S0658,E140,1,5,Great speakers and organization.
S0570,E083,1,5,Great speakers and organization.
S0176,E047,0,0,
S0685,E079,1,3,"Nothing special, but not bad."
S0730,E081,1,4,The event was amazing!
S0515,E084,1,3,Could be better organized.
S0087,E115,1,1,The audio was really bad.
S0939,E014,0,0,
S0873,E013,1,3,Could be better organized.
S0095,E067,1,4,Great speakers and organization.
S0236,E094,1,3,"Nothing special, but not bad."
S0305,E113,0,0,
S0750,E076,1,4,The event was amazing!
S0365,E149,1,5,Loved the vibe.
S0205,E067,1,5,Really enjoyed it.
S0038,E086,1,4,Super informative and fun.
S0548,E008,1,2,Terrible organization.
S0543,E056,1,1,Terrible organization.
S0246,E134,0,0,
S0187,E110,1,5,Loved the vibe.
